trAnsaCtion_id,STOre_id,CAShiEr_id,transaction_time,item_count,payment_method,uSeD_cOupon,stOre_reGIOn,totAL_aMOunT
TX009095,S004,C004,2025-01-10 02:00:00,14,Cash,True,East,783.08
TX009096,S001,C013,2025-02-12 02:00:00,10,Credit,True,West,320.8
TX009097,S002,C008,2025-03-15 02:00:00,7,Points,True,South,163.79
TX009098,S003,C002,2025-01-21 04:00:00,1,Points,True,East,24.72
TX009099,S002,C007,2025-01-21 10:00:00,7,Credit,False,North,351.17
TX009100,S004,C011,2025-03-26 16:00:00,13,Points,False,North,480.42
TX009101,S004,C017,2024-12-31 14:00:00,8,Cash,False,South,259.8
TX009102,S005,C024,2025-01-17 10:00:00,11,Credit,True,South,619.75
TX009103,S002,C029,2025-01-19 02:00:00,13,Cash,True,East,734.51
TX009104,S001,C014,2025-03-02 12:00:00,14,Points,False,North,669.28
TX009105,S002,C028,2025-02-27 18:00:00,2,Points,True,South,71.8
TX009106,S003,C030,2025-01-05 02:00:00,4,Points,True,South,63.32
TX009107,S004,C013,2025-02-08 14:00:00,7,Points,True,West,317.78
TX009108,S004,C015,2025-03-11 08:00:00,1,Cash,True,South,50.76
TX009109,S002,C022,2025-01-15 08:00:00,6,Points,False,East,315.61
TX009110,S002,C028,2024-12-06 20:00:00,5,Credit,False,North,195.47
TX009111,S002,C021,2025-04-12 14:00:00,11,Credit,False,South,449.26
TX009112,S003,C025,2025-03-05 00:00:00,6,QR,True,West,272.79
TX009113,S003,C009,2025-03-12 22:00:00,8,Credit,False,South,429.57
TX009114,S001,C003,2025-03-04 16:00:00,11,QR,True,South,134.98
TX009115,S002,C025,2025-02-02 22:00:00,11,Credit,False,North,419.77
TX009116,S001,C013,2024-12-26 12:00:00,1,Credit,False,West,28.45
TX009117,S005,C013,2025-04-14 02:00:00,3,Points,True,East,154.97
TX009118,S003,C009,2025-04-22 04:00:00,11,Credit,False,East,183.6
TX009119,S004,C018,2025-01-01 08:00:00,13,Points,True,North,721.31
TX009120,S005,C005,2025-01-24 12:00:00,9,Points,False,East,145.8
TX009121,S004,C011,2025-01-26 10:00:00,12,Credit,False,East,173.6
TX009122,S005,C002,2025-01-03 04:00:00,8,Cash,False,South,218.6
TX009123,S001,C017,2025-04-29 16:00:00,4,Points,False,East,238.94
TX009124,S001,C023,2024-12-19 08:00:00,11,Credit,False,West,458.59
TX009125,S003,C020,2025-04-14 20:00:00,14,Cash,False,South,158.51
TX009126,S004,C021,2024-12-16 02:00:00,10,Credit,True,East,224.63
TX009127,S005,C004,2024-12-26 12:00:00,9,Credit,False,West,157.12
TX009128,S002,C022,2025-01-13 10:00:00,7,Cash,False,South,70.35
TX009129,S002,C027,2025-03-29 06:00:00,2,Credit,True,West,71.49
TX009130,S003,C018,2025-02-23 10:00:00,1,Points,True,North,29.06
TX009131,S004,C024,2024-12-01 06:00:00,1,QR,False,North,40.66
TX009132,S002,C020,2025-02-10 20:00:00,13,QR,False,East,270.64
TX009133,S003,C008,2025-02-09 14:00:00,3,Credit,True,West,154.66
TX009134,S003,C019,2025-02-05 22:00:00,13,QR,False,South,379.06
TX009135,S004,C012,2025-03-19 16:00:00,14,QR,False,West,478.03
TX009136,S002,C028,2024-12-18 20:00:00,10,QR,False,West,466.24
TX009137,S002,C011,2025-02-19 22:00:00,2,Points,True,North,36.62
TX009138,S002,C016,2025-04-16 02:00:00,4,Points,False,North,92.47
TX009139,S001,C005,2025-03-31 06:00:00,14,QR,True,East,248.33
TX009140,S002,C028,2024-12-09 08:00:00,14,Cash,False,West,677.66
TX009141,S005,C003,2025-02-19 04:00:00,8,Cash,True,West,119.01
TX009142,S001,C012,2025-04-08 16:00:00,5,Cash,True,South,172.25
TX009143,S001,C015,2025-01-17 16:00:00,5,Points,False,South,237.48
TX009144,S001,C016,2025-03-22 00:00:00,6,Points,True,North,212.33
TX009145,S001,C013,2025-01-24 18:00:00,13,Points,True,West,460.64
TX009146,S003,C007,2025-02-17 04:00:00,12,Points,False,East,158.2
TX009147,S005,C015,2025-04-07 18:00:00,5,QR,True,North,245.72
TX009148,S004,C003,2025-03-01 12:00:00,5,Points,True,West,201.0
TX009149,S002,C012,2025-04-18 00:00:00,14,QR,True,North,607.26
TX009150,S001,C008,2024-12-19 18:00:00,7,Cash,True,East,338.03
TX009151,S004,C025,2024-12-09 16:00:00,6,QR,False,West,228.19
TX009152,S003,C029,2025-02-03 06:00:00,13,Cash,False,East,460.6
TX009153,S004,C012,2025-03-31 16:00:00,13,Points,False,West,561.06
TX009154,S001,C018,2025-03-17 12:00:00,14,Cash,True,West,770.01
TX009155,S005,C003,2025-01-05 16:00:00,10,Cash,False,East,419.25
TX009156,S004,C012,2025-01-06 02:00:00,11,QR,True,South,543.58
TX009157,S001,C029,2025-03-13 12:00:00,2,Cash,False,East,68.03
TX009158,S001,C023,2025-02-26 14:00:00,13,Credit,True,East,513.22
TX009159,S002,C021,2025-01-26 18:00:00,1,Cash,False,North,19.01
TX009160,S002,C026,2025-03-24 06:00:00,1,Points,True,East,34.43
TX009161,S005,C023,2025-01-18 22:00:00,4,Cash,True,East,69.78
TX009162,S002,C002,2025-04-17 14:00:00,2,Credit,True,North,66.7
TX009163,S005,C014,2025-03-02 00:00:00,6,QR,True,South,79.49
TX009164,S003,C014,2025-02-11 02:00:00,12,Cash,False,East,465.72
TX009165,S003,C004,2025-02-01 02:00:00,12,Credit,True,North,292.04
TX009166,S002,C017,2025-04-08 00:00:00,9,Points,True,South,468.74
TX009167,S003,C015,2025-03-10 04:00:00,10,Points,True,South,288.13
TX009168,S004,C016,2025-02-10 22:00:00,11,QR,False,East,614.78
TX009169,S004,C005,2025-04-26 02:00:00,14,Points,False,South,471.02
TX009170,S004,C024,2024-12-31 14:00:00,10,Credit,False,East,524.44
TX009171,S003,C017,2024-12-21 20:00:00,8,Cash,True,South,198.91
TX009172,S004,C023,2025-02-10 12:00:00,4,Credit,True,South,130.32
TX009173,S005,C007,2025-02-10 06:00:00,13,QR,False,South,541.88
TX009174,S001,C023,2025-04-22 10:00:00,12,Cash,True,East,275.19
TX009175,S002,C015,2025-03-10 10:00:00,2,Credit,False,South,85.73
TX009176,S005,C017,2025-04-28 10:00:00,1,QR,True,West,24.43
TX009177,S004,C012,2025-03-03 18:00:00,7,QR,True,North,239.5
TX009178,S001,C011,2025-01-16 16:00:00,10,Cash,False,North,111.68
TX009179,S002,C019,2025-04-02 10:00:00,3,Cash,True,West,41.73
TX009180,S005,C011,2024-12-25 10:00:00,14,Points,True,South,298.97
TX009181,S002,C002,2025-02-15 12:00:00,6,Points,True,West,301.95
TX009182,S003,C015,2025-03-08 18:00:00,5,Cash,False,East,215.1
TX009183,S004,C005,2025-03-07 06:00:00,5,Points,True,North,273.36
TX009184,S005,C018,2025-01-06 00:00:00,12,Cash,True,South,662.83
TX009185,S005,C029,2024-12-05 20:00:00,2,Points,True,North,57.47
TX009186,S001,C030,2025-02-19 16:00:00,14,Credit,True,West,397.27
TX009187,S001,C021,2025-02-08 14:00:00,9,QR,False,West,466.08
TX009188,S001,C021,2024-12-17 12:00:00,11,Cash,False,North,344.54
TX009189,S002,C016,2024-12-18 20:00:00,4,Cash,False,North,211.44
TX009190,S004,C004,2025-02-13 18:00:00,10,Cash,True,North,352.96
TX009191,S002,C027,2025-04-12 00:00:00,1,Credit,False,North,31.24
TX009192,S004,C023,2025-01-09 06:00:00,2,QR,False,West,47.91
TX009193,S005,C010,2025-04-27 06:00:00,9,Points,True,South,146.92
TX009194,S002,C022,2024-12-21 12:00:00,7,Points,True,North,254.07
TX009195,S002,C002,2025-01-01 18:00:00,10,QR,True,South,262.61
TX009196,S002,C015,2025-02-21 12:00:00,2,Points,False,North,44.94
TX009197,S003,C004,2025-03-16 04:00:00,7,Cash,True,East,129.38
TX009198,S004,C029,2025-02-16 04:00:00,14,QR,False,South,412.04
TX009199,S004,C016,2025-03-26 20:00:00,4,Credit,True,East,151.17
TX009200,S002,C030,2025-03-10 06:00:00,10,QR,False,West,518.51
TX009201,S003,C027,2025-01-16 14:00:00,2,Cash,True,East,102.02
TX009202,S002,C007,2025-02-28 12:00:00,12,QR,True,West,633.04
TX009203,S004,C025,2025-04-16 02:00:00,4,Credit,False,North,155.25
TX009204,S005,C025,2025-04-25 22:00:00,5,Credit,True,West,189.89
TX009205,S003,C012,2025-01-27 08:00:00,13,QR,False,North,718.34
TX009206,S003,C003,2025-01-01 14:00:00,14,QR,True,North,341.98
TX009207,S002,C017,2025-01-09 10:00:00,4,Points,False,North,69.09
TX009208,S005,C009,2025-03-02 22:00:00,3,Points,False,West,42.42
TX009209,S004,C008,2025-01-28 00:00:00,6,Cash,True,North,324.31
TX009210,S001,C023,2025-03-26 20:00:00,1,Points,True,East,28.59
TX009211,S004,C006,2025-04-03 16:00:00,8,Cash,True,East,279.49
TX009212,S004,C030,2025-02-14 20:00:00,12,Cash,False,North,601.84
TX009213,S005,C015,2025-04-10 04:00:00,5,QR,False,North,143.29
TX009214,S003,C010,2025-04-02 22:00:00,8,Points,False,South,427.18
TX009215,S004,C023,2025-04-03 22:00:00,10,Credit,False,West,260.85
TX009216,S003,C027,2025-02-18 22:00:00,4,Credit,False,South,186.48
TX009217,S005,C025,2025-01-09 18:00:00,4,QR,False,East,173.47
TX009218,S005,C006,2025-02-22 14:00:00,5,Credit,False,West,100.34
TX009219,S002,C015,2025-02-16 02:00:00,5,Credit,True,East,81.12
TX009220,S001,C030,2025-03-31 06:00:00,11,QR,False,West,171.36
TX009221,S005,C014,2025-01-28 20:00:00,6,Credit,True,West,255.27
TX009222,S005,C026,2025-03-14 02:00:00,5,QR,False,West,53.24
TX009223,S003,C019,2025-03-27 00:00:00,5,Cash,False,East,215.17
TX009224,S005,C013,2025-02-10 02:00:00,13,Points,False,North,638.28
TX009225,S004,C014,2025-03-05 18:00:00,8,Credit,True,East,201.0
TX009226,S002,C003,2025-02-23 16:00:00,6,QR,False,West,283.71
TX009227,S002,C004,2025-02-01 18:00:00,2,Credit,False,East,36.54
TX009228,S004,C026,2025-01-11 20:00:00,4,Points,False,East,232.1
TX009229,S005,C029,2025-04-18 06:00:00,4,Credit,True,South,86.41
TX009230,S001,C014,2025-02-07 00:00:00,5,Cash,True,West,172.09
TX009231,S005,C014,2025-01-18 22:00:00,6,QR,False,East,354.15
TX009232,S002,C026,2025-03-22 04:00:00,11,Points,False,West,608.93
TX009233,S001,C008,2025-04-04 08:00:00,5,Cash,False,East,214.87
TX009234,S003,C010,2025-01-28 22:00:00,14,Credit,True,South,398.43
TX009235,S003,C009,2025-02-27 22:00:00,14,Credit,False,East,630.06
TX009236,S005,C014,2025-03-30 20:00:00,11,Credit,False,North,363.15
TX009237,S005,C008,2025-04-23 10:00:00,6,Points,False,West,92.65
TX009238,S001,C011,2025-03-16 18:00:00,8,QR,True,South,398.39
TX009239,S001,C010,2025-03-03 06:00:00,4,Points,False,East,214.32
TX009240,S005,C018,2024-12-18 04:00:00,11,Cash,False,South,334.18
TX009241,S002,C004,2024-12-13 12:00:00,3,QR,True,East,129.86
TX009242,S003,C004,2025-01-25 14:00:00,9,Points,False,West,103.66
TX009243,S001,C012,2025-01-13 22:00:00,3,Credit,False,East,59.59
TX009244,S002,C018,2024-12-14 16:00:00,11,Cash,False,South,423.65
TX009245,S005,C029,2025-02-15 08:00:00,8,Credit,True,North,189.63
TX009246,S004,C008,2025-03-08 08:00:00,10,Points,True,South,572.18
TX009247,S001,C003,2025-02-23 02:00:00,12,Cash,False,North,622.23
TX009248,S004,C018,2024-12-04 00:00:00,5,QR,True,North,213.75
TX009249,S002,C007,2024-12-28 16:00:00,9,QR,False,West,539.48
TX009250,S003,C001,2025-01-03 12:00:00,3,Points,False,South,66.49
TX009251,S002,C022,2025-01-04 10:00:00,10,Points,True,East,559.56
TX009252,S003,C013,2024-12-04 16:00:00,10,QR,True,North,252.29
TX009253,S002,C029,2025-03-29 18:00:00,8,QR,True,South,318.64
TX009254,S001,C003,2024-12-18 02:00:00,14,Points,False,West,444.06
TX009255,S001,C029,2024-12-06 02:00:00,13,QR,False,East,418.09
TX009256,S004,C003,2025-01-04 22:00:00,13,Cash,False,East,625.63
TX009257,S002,C015,2025-02-11 06:00:00,7,Points,False,East,191.64
TX009258,S002,C021,2025-04-04 06:00:00,12,Cash,True,South,424.52
TX009259,S004,C030,2025-02-07 06:00:00,7,Credit,False,South,144.1
TX009260,S005,C019,2024-12-02 12:00:00,14,Cash,True,East,674.43
TX009261,S002,C028,2024-12-31 08:00:00,11,Points,False,West,413.56
TX009262,S002,C004,2025-03-21 06:00:00,10,Credit,False,East,227.53
TX009263,S002,C013,2025-02-24 20:00:00,9,QR,True,East,209.67
TX009264,S005,C013,2025-04-28 16:00:00,12,Cash,True,West,296.12
TX009265,S001,C015,2025-01-05 14:00:00,8,Cash,False,West,359.72
TX009266,S004,C019,2025-03-06 00:00:00,3,Points,True,West,119.26
TX009267,S005,C016,2025-01-18 06:00:00,14,QR,False,East,715.57
TX009268,S003,C007,2025-04-07 12:00:00,13,Points,False,West,501.49
TX009269,S003,C003,2025-01-15 10:00:00,6,QR,False,South,152.0
TX009270,S005,C030,2025-04-24 02:00:00,11,Points,False,West,639.58
TX009271,S005,C026,2024-12-28 00:00:00,6,QR,True,East,325.83
TX009272,S001,C020,2024-12-05 12:00:00,5,Credit,True,North,119.71
TX009273,S003,C002,2025-02-03 18:00:00,3,Points,True,North,166.9
TX009274,S004,C018,2025-02-21 14:00:00,9,Credit,True,South,414.06
TX009275,S002,C025,2024-12-04 10:00:00,7,Points,False,North,215.14
TX009276,S002,C011,2025-03-21 00:00:00,4,Points,False,North,133.38
TX009277,S001,C001,2024-12-20 04:00:00,6,Points,True,North,193.91
TX009278,S001,C016,2025-01-07 16:00:00,5,Cash,True,South,249.22
TX009279,S003,C017,2025-01-02 18:00:00,1,Points,True,North,18.78
TX009280,S004,C016,2025-04-08 18:00:00,2,QR,False,East,25.87
TX009281,S004,C010,2025-03-26 02:00:00,1,Cash,True,North,34.92
TX009282,S005,C017,2025-04-02 06:00:00,9,QR,False,West,220.68
TX009283,S001,C030,2025-03-06 22:00:00,9,QR,True,North,343.77
TX009284,S002,C003,2025-01-27 12:00:00,5,QR,True,North,294.55
TX009285,S002,C018,2025-03-30 00:00:00,8,QR,False,East,348.58
TX009286,S003,C019,2025-01-02 14:00:00,10,QR,False,South,579.61
TX009287,S002,C014,2025-03-12 08:00:00,4,Credit,True,South,186.41
TX009288,S004,C021,2025-01-20 06:00:00,1,Cash,True,North,13.8
TX009289,S004,C025,2025-02-12 08:00:00,13,QR,False,East,708.05
TX009290,S001,C002,2025-04-27 04:00:00,13,Credit,False,North,259.3
TX009291,S003,C012,2025-03-02 18:00:00,4,Credit,False,South,212.96
TX009292,S002,C011,2024-12-08 00:00:00,7,QR,False,South,332.18
TX009293,S001,C030,2025-02-26 18:00:00,11,Points,False,West,571.24
TX009294,S005,C017,2025-04-25 16:00:00,2,QR,True,West,45.36
TX009295,S005,C027,2024-12-05 00:00:00,2,Credit,False,East,100.74
TX009296,S002,C006,2025-04-30 00:00:00,6,QR,True,East,243.11
TX009297,S002,C019,2025-03-08 08:00:00,9,Credit,False,South,126.84
TX009298,S002,C013,2024-12-06 16:00:00,3,QR,False,South,163.37
TX009299,S004,C007,2025-03-01 02:00:00,7,Credit,True,South,376.88
TX009300,S002,C022,2025-01-28 00:00:00,10,QR,True,North,386.0
TX009301,S005,C011,2025-04-13 02:00:00,14,Points,False,West,456.84
TX009302,S002,C007,2025-01-09 20:00:00,9,Points,False,West,270.25
TX009303,S003,C013,2025-02-07 06:00:00,11,Credit,False,South,441.51
TX009304,S005,C013,2025-04-02 08:00:00,13,Points,True,South,677.1
TX009305,S003,C021,2025-03-20 22:00:00,9,Points,True,West,344.67
TX009306,S005,C001,2025-04-21 18:00:00,11,Cash,False,East,181.31
TX009307,S001,C030,2025-03-10 12:00:00,4,QR,True,South,101.23
TX009308,S005,C019,2025-04-13 04:00:00,2,QR,False,South,86.82
TX009309,S005,C019,2024-12-13 04:00:00,1,Points,True,East,42.34
TX009310,S003,C023,2025-04-05 14:00:00,6,Points,False,South,215.67
TX009311,S003,C015,2025-03-21 18:00:00,5,Credit,False,West,110.12
TX009312,S005,C014,2025-04-21 08:00:00,6,QR,False,West,141.17
TX009313,S005,C029,2025-04-19 16:00:00,7,Cash,True,East,239.49
TX009314,S004,C003,2025-02-23 14:00:00,9,Cash,False,West,267.52
TX009315,S001,C027,2025-01-20 16:00:00,10,Points,False,East,257.97
TX009316,S001,C021,2025-01-07 02:00:00,10,Credit,True,East,514.73
TX009317,S002,C020,2024-12-19 08:00:00,11,Credit,True,West,387.21
TX009318,S005,C004,2025-04-11 12:00:00,6,QR,False,East,210.92
TX009319,S005,C029,2025-03-27 18:00:00,6,Points,False,West,188.42
TX009320,S005,C007,2025-04-16 22:00:00,13,Points,False,East,572.59
TX009321,S005,C001,2025-03-18 10:00:00,3,Credit,False,East,56.35
TX009322,S001,C023,2024-12-08 20:00:00,13,Cash,True,East,743.33
TX009323,S003,C024,2024-12-22 18:00:00,8,Cash,False,West,121.85
TX009324,S004,C019,2025-02-13 16:00:00,9,QR,True,South,409.63
TX009325,S003,C003,2025-03-02 04:00:00,1,Points,False,North,45.22
TX009326,S003,C020,2024-12-19 04:00:00,6,Points,False,South,94.18
TX009327,S001,C015,2025-04-09 16:00:00,7,Cash,False,East,417.56
TX009328,S004,C013,2024-12-08 14:00:00,11,Points,True,West,128.87
TX009329,S005,C022,2024-12-11 12:00:00,8,Points,True,East,225.88
TX009330,S001,C014,2024-12-07 14:00:00,12,Credit,True,South,374.86
TX009331,S001,C007,2025-03-16 02:00:00,10,QR,False,North,501.4
TX009332,S004,C001,2025-02-20 20:00:00,11,QR,True,South,126.4
TX009333,S002,C013,2025-03-27 06:00:00,8,QR,False,West,302.81
TX009334,S001,C004,2025-02-15 06:00:00,7,Credit,False,West,141.4
TX009335,S003,C012,2025-01-10 10:00:00,8,QR,False,South,309.04
TX009336,S003,C007,2025-01-27 18:00:00,11,QR,False,South,465.49
TX009337,S005,C027,2024-12-03 00:00:00,9,Cash,False,North,105.36
TX009338,S001,C002,2024-12-13 22:00:00,10,Cash,False,East,133.73
TX009339,S005,C017,2025-04-08 08:00:00,7,QR,False,West,99.83
TX009340,S001,C001,2025-01-22 14:00:00,3,Credit,False,West,157.84
TX009341,S004,C026,2025-04-09 10:00:00,9,Credit,True,North,507.0
TX009342,S001,C014,2025-04-24 10:00:00,1,Credit,False,West,31.89
TX009343,S002,C030,2025-03-01 00:00:00,14,Points,True,West,752.36
TX009344,S003,C022,2025-04-15 16:00:00,8,Points,False,South,270.48
TX009345,S004,C028,2024-12-02 12:00:00,6,Credit,False,South,180.34
TX009346,S003,C021,2025-03-28 06:00:00,11,Cash,False,North,402.18
TX009347,S005,C001,2025-03-12 08:00:00,3,Points,False,West,148.53
TX009348,S004,C026,2024-12-20 16:00:00,9,Credit,True,North,190.69
TX009349,S002,C003,2025-03-28 12:00:00,6,Points,True,East,150.52
TX009350,S003,C011,2025-03-31 18:00:00,7,Points,True,East,367.11
TX009351,S001,C007,2024-12-24 00:00:00,11,Points,True,North,613.79
TX009352,S001,C028,2025-03-15 04:00:00,2,Points,True,West,32.3
TX009353,S001,C025,2025-02-01 00:00:00,1,Credit,True,East,45.25
TX009354,S004,C029,2025-01-15 22:00:00,1,Points,False,West,10.48
TX009355,S002,C009,2025-03-23 04:00:00,3,QR,False,South,66.93
TX009356,S002,C022,2025-03-09 00:00:00,11,Credit,True,North,147.75
TX009357,S002,C003,2025-01-23 04:00:00,3,Credit,True,East,107.31
TX009358,S003,C001,2024-12-20 16:00:00,8,Credit,True,West,217.35
TX009359,S004,C019,2025-02-22 02:00:00,7,Points,False,South,118.16
TX009360,S001,C026,2024-12-05 12:00:00,10,Credit,False,North,100.16
TX009361,S003,C002,2025-04-01 14:00:00,8,Cash,False,East,235.35
TX009362,S002,C027,2025-01-26 22:00:00,1,QR,False,South,24.72
TX009363,S001,C021,2024-12-10 00:00:00,4,Cash,False,North,49.34
TX009364,S004,C024,2025-03-11 14:00:00,8,QR,True,East,420.71
TX009365,S005,C005,2025-03-26 22:00:00,10,QR,False,West,305.39
TX009366,S002,C017,2025-03-12 18:00:00,2,Points,True,South,97.48
TX009367,S002,C019,2025-03-27 04:00:00,7,QR,False,South,217.71
TX009368,S002,C028,2025-01-01 00:00:00,8,QR,True,West,107.01
TX009369,S002,C005,2025-02-20 00:00:00,14,Cash,False,South,415.98
TX009370,S001,C023,2025-04-06 16:00:00,9,QR,False,South,488.76
TX009371,S004,C021,2025-04-15 04:00:00,7,Credit,False,North,72.72
TX009372,S003,C014,2024-12-17 16:00:00,12,Credit,False,West,657.18
TX009373,S001,C010,2025-02-09 16:00:00,9,QR,False,South,385.53
TX009374,S004,C021,2025-01-12 08:00:00,2,Credit,True,West,119.56
TX009375,S003,C007,2025-03-23 02:00:00,11,Points,False,North,613.86
TX009376,S002,C029,2024-12-23 20:00:00,1,Credit,False,North,53.45
TX009377,S004,C008,2024-12-18 12:00:00,1,Points,False,West,11.88
TX009378,S002,C030,2025-01-11 22:00:00,11,QR,False,West,264.14
TX009379,S004,C008,2025-03-06 02:00:00,12,Points,False,East,344.85
TX009380,S005,C007,2025-01-28 12:00:00,4,Points,False,North,179.96
TX009381,S002,C013,2025-04-11 10:00:00,1,QR,False,South,42.43
TX009382,S002,C014,2024-12-04 10:00:00,7,QR,False,North,130.09
TX009383,S002,C019,2024-12-27 04:00:00,8,Points,False,North,374.73
TX009384,S001,C011,2025-02-04 14:00:00,3,Cash,True,East,53.34
TX009385,S003,C002,2024-12-28 08:00:00,14,QR,True,West,459.5
TX009386,S002,C017,2025-02-25 16:00:00,1,QR,False,North,38.94
TX009387,S002,C006,2024-12-24 12:00:00,3,Cash,False,East,160.6
TX009388,S001,C029,2025-02-17 12:00:00,2,Credit,False,West,83.13
TX009389,S001,C009,2024-12-22 10:00:00,6,Cash,False,North,346.45
TX009390,S005,C019,2025-01-17 20:00:00,11,Credit,False,East,656.97
TX009391,S004,C005,2025-01-17 18:00:00,7,Cash,True,North,248.09
TX009392,S002,C009,2025-01-20 22:00:00,9,Points,False,South,113.17
TX009393,S004,C030,2025-02-25 20:00:00,5,QR,True,West,57.08
TX009394,S001,C030,2025-04-09 08:00:00,4,Cash,False,West,211.13
TX009395,S001,C025,2025-02-08 16:00:00,1,QR,False,North,34.99
TX009396,S005,C007,2025-01-05 04:00:00,11,Credit,False,East,311.74
TX009397,S003,C030,2025-04-04 02:00:00,14,Points,False,East,339.12
TX009398,S001,C004,2025-03-27 08:00:00,6,QR,True,South,144.54
TX009399,S002,C027,2025-02-02 02:00:00,11,Cash,True,South,150.05
TX009400,S005,C018,2025-02-02 12:00:00,8,Cash,True,East,201.2
TX009401,S003,C018,2025-03-03 00:00:00,4,Points,True,West,168.96
TX009402,S005,C020,2025-04-11 04:00:00,1,Credit,True,South,29.26
TX009403,S001,C017,2025-04-10 22:00:00,14,Points,False,North,803.47
TX009404,S003,C030,2025-01-05 06:00:00,14,Points,False,North,607.72
TX009405,S004,C004,2025-01-05 16:00:00,5,QR,True,West,265.99
TX009406,S003,C028,2025-03-28 14:00:00,10,Credit,False,West,157.08
TX009407,S002,C030,2025-04-24 08:00:00,5,Points,False,South,162.63
TX009408,S004,C027,2025-04-21 02:00:00,2,QR,False,North,24.14
TX009409,S004,C022,2024-12-17 22:00:00,6,QR,True,West,328.5
TX009410,S002,C016,2024-12-17 06:00:00,10,Credit,True,North,173.43
TX009411,S004,C022,2025-01-30 14:00:00,9,Credit,True,South,452.44
TX009412,S001,C023,2024-12-24 16:00:00,14,QR,True,West,786.67
TX009413,S003,C005,2024-12-17 06:00:00,6,Credit,False,East,192.57
TX009414,S003,C009,2024-12-26 12:00:00,8,QR,False,North,235.74
TX009415,S002,C002,2025-04-20 14:00:00,10,Credit,False,West,400.06
TX009416,S001,C002,2024-12-02 02:00:00,3,Credit,False,South,141.05
TX009417,S004,C004,2025-03-08 10:00:00,10,Credit,False,East,422.8
TX009418,S003,C020,2025-03-01 00:00:00,2,Cash,False,West,20.12
TX009419,S003,C020,2025-01-30 04:00:00,4,Credit,True,North,197.19
TX009420,S003,C017,2025-02-03 22:00:00,12,Cash,False,North,208.43
