StudentID,Gender,Faculty,EducationLevel,GPA,StudyHours,ExtraActHours,NumFriends,LifeSatisfaction,ExerciseFreq,PersonalExpense
STU4458,Male,Engineering,Grade 5,4,18,7,16,4,3,10073
STU4459,Male,Business,Grade 6,3.07044714,23,4,6,4,4,6414
STU4460,Female,Arts,Grade 6,2.941796203,19,8,14,4,2,7323
STU4461,Female,Arts,Grade 5,2.430982346,9,5,13,3,2,9579
STU4462,Male,Education,Grade 4,2.207303302,21,7,15,2,2,5980
STU4463,Female,Science,Grade 4,2.933163877,13,4,16,4,6,8682
STU4464,Male,Science,Grade 6,4,13,6,15,4,1,7728
STU4465,Female,Arts,Grade 5,2.894115637,11,4,17,4,3,11629
STU4466,Female,Education,Grade 5,2.613634181,11,5,13,2,3,13119
STU4467,Female,Education,Grade 5,3.226034699,15,1,5,4,5,9101
STU4468,Female,Engineering,Grade 4,1.997217376,19,4,19,3,1,9138
STU4469,Male,Science,Grade 4,3.039645119,10,8,14,4,3,8544
STU4470,Male,Arts,Grade 5,3.412189092,7,1,4,1,3,8225
STU4471,Female,Business,Grade 5,2.5262204,15,4,16,3,2,9765
STU4472,Female,Science,Grade 6,3.684434885,13,7,0,1,0,8351
STU4473,Male,Engineering,Grade 6,3.329841275,13,8,12,4,5,11179
STU4474,Female,Education,Grade 5,3.688960618,14,7,6,4,4,7641
STU4475,Male,Arts,Grade 5,2.31184369,21,8,18,2,0,9139
STU4476,Male,Science,Grade 4,2.909649954,8,6,4,1,1,7135
STU4477,Male,Business,Grade 5,3.461063284,12,3,8,1,2,10633
STU4478,Female,Engineering,Grade 6,2.251070653,17,2,3,5,3,6284
STU4479,Male,Engineering,Grade 4,3.473535844,17,4,6,5,3,8609
STU4480,Female,Science,Grade 6,2.910076554,17,5,12,5,4,7761
STU4481,Male,Business,Grade 6,3.469814423,12,1,7,5,2,8240
STU4482,Female,Engineering,Grade 4,3.108735031,14,4,3,1,3,5249
STU4483,Female,Arts,Grade 6,3.705413209,12,3,7,2,1,9538
STU4484,Female,Engineering,Grade 5,2.354045,19,5,15,5,3,3340
STU4485,Male,Business,Grade 6,3.164535145,13,6,12,1,4,8042
STU4486,Male,Education,Grade 4,2.244217361,12,1,9,2,1,4853
STU4487,Female,Education,Grade 4,3.209769147,6,4,13,2,2,7283
STU4488,Female,Science,Grade 4,3.163909959,12,4,19,5,0,7018
STU4489,Female,Business,Grade 6,2.857459219,11,5,9,1,4,7268
STU4490,Male,Engineering,Grade 5,2.608101388,17,9,12,3,4,12035
STU4491,Male,Engineering,Grade 4,2.837316998,18,2,7,1,4,9533
STU4492,Male,Education,Grade 5,3.048826335,12,4,19,2,3,7989
STU4493,Male,Education,Grade 4,3.142093389,17,7,4,4,2,8528
STU4494,Female,Arts,Grade 5,3.966157988,17,6,18,5,3,5091
STU4495,Female,Education,Grade 5,3.436708241,14,3,12,2,4,3013
STU4496,Male,Arts,Grade 5,2.70655159,16,5,1,3,1,10867
STU4497,Male,Engineering,Grade 4,3.289687825,14,10,15,3,3,8499
STU4498,Female,Arts,Grade 6,3.440659539,14,2,13,3,1,10464
STU4499,Male,Arts,Grade 6,2.672016556,18,3,16,3,4,8572
STU4500,Male,Science,Grade 6,3.351078018,13,7,2,1,6,8509
STU4501,Male,Education,Grade 5,2.256632983,13,8,15,2,2,7809
STU4502,Male,Arts,Grade 4,2.653802631,12,4,8,3,3,11194
STU4503,Male,Engineering,Grade 5,2.287884665,17,8,6,2,1,6913
STU4504,Male,Business,Grade 4,2.894471482,19,2,1,2,1,9287
STU4505,Female,Arts,Grade 5,2.763177259,18,4,10,4,5,8456
STU4506,Male,Education,Grade 4,2.801522098,14,3,10,1,3,10591
STU4507,Male,Science,Grade 4,3.407737977,18,3,13,4,5,12114
STU4508,Female,Engineering,Grade 4,3.045291213,18,5,15,5,1,4764
STU4509,Female,Science,Grade 5,3.400161548,11,3,7,5,6,6021
STU4510,Female,Business,Grade 6,3.813175135,11,4,14,5,1,9924
STU4511,Male,Arts,Grade 5,4,12,9,15,4,4,8276
STU4512,Female,Arts,Grade 5,2.930097941,8,6,1,2,9,9000
STU4513,Male,Education,Grade 4,3.267372661,14,4,3,5,2,6650
STU4514,Male,Arts,Grade 4,2.922620495,19,4,0,5,1,8032
STU4515,Male,Engineering,Grade 6,3.507099708,13,6,6,4,4,4429
STU4516,Female,Business,Grade 6,3.409845056,12,5,10,2,0,6116
STU4517,Female,Science,Grade 4,2.669730528,16,2,17,5,5,10953
STU4518,Female,Business,Grade 6,2.743314727,21,4,4,1,1,6429
STU4519,Female,Arts,Grade 6,3.693023179,17,1,4,5,5,10391
STU4520,Female,Science,Grade 4,2.725414944,14,6,19,4,1,6860
STU4521,Male,Education,Grade 5,2.944102327,11,4,16,4,6,8044
STU4522,Male,Business,Grade 6,3.337520455,18,7,3,1,4,8474
STU4523,Male,Science,Grade 4,2.917212189,15,2,8,2,3,6245
STU4524,Male,Science,Grade 6,3.76698259,15,4,13,1,4,9478
STU4525,Female,Science,Grade 6,3.516553003,16,2,8,5,3,11544
STU4526,Female,Engineering,Grade 4,2.557915299,19,4,12,4,3,9460
STU4527,Male,Business,Grade 6,2.707246694,10,4,15,2,5,5583
STU4528,Female,Science,Grade 6,3.293780771,15,2,19,5,5,8608
STU4529,Female,Business,Grade 6,2.973988047,12,5,12,1,4,10617
STU4530,Male,Science,Grade 5,2.029720498,19,6,8,5,2,6765
STU4531,Male,Education,Grade 5,2.514558564,20,5,11,1,4,8437
STU4532,Female,Education,Grade 6,3.117047649,16,3,11,3,2,6312
STU4533,Female,Education,Grade 4,3.445274396,13,3,9,3,1,6720
STU4534,Male,Arts,Grade 6,3.452423519,10,3,1,4,7,7412
STU4535,Male,Science,Grade 6,3.981418478,14,3,4,2,1,8381
STU4536,Male,Arts,Grade 5,2.654269469,9,6,10,4,1,10567
STU4537,Female,Business,Grade 5,2.67818291,22,11,1,5,6,7416
STU4538,Male,Arts,Grade 5,2.987335925,15,9,9,3,8,7491
STU4539,Male,Business,Grade 6,2.162013209,16,1,7,4,0,10388
STU4540,Female,Business,Grade 6,2.998462387,11,4,19,1,3,7480
STU4541,Female,Business,Grade 4,2.902247574,15,6,9,2,0,9517
STU4542,Female,Arts,Grade 6,3.395858929,10,5,10,3,3,6065
STU4543,Female,Science,Grade 6,3.480760299,13,4,8,2,2,7962
STU4544,Female,Arts,Grade 5,3.178636781,26,3,6,2,3,10981
STU4545,Male,Science,Grade 5,3.001437185,17,4,11,3,2,4878
STU4546,Male,Science,Grade 5,3.182007721,21,4,6,1,3,7855
STU4547,Female,Business,Grade 5,2.603586065,17,4,15,1,3,5576
STU4548,Female,Arts,Grade 5,2.958661556,16,6,18,1,2,9020
STU4549,Female,Science,Grade 4,3.008383009,14,4,15,2,3,9230
STU4550,Female,Education,Grade 4,2.962457395,15,3,14,1,5,4968
STU4551,Female,Science,Grade 4,2.914487015,19,3,13,5,6,7427
STU4552,Male,Education,Grade 5,2.689365406,16,3,12,5,1,4476
STU4553,Male,Arts,Grade 5,2.487198695,20,7,2,1,4,8237
STU4554,Male,Arts,Grade 5,2.897454872,10,7,12,1,3,9127
STU4555,Male,Arts,Grade 4,3.297174831,17,6,6,3,4,9664
STU4556,Female,Science,Grade 5,2.13129752,18,6,1,3,7,10057
STU4557,Male,Engineering,Grade 4,2.751359173,9,1,9,4,3,9127
STU4558,Female,Science,Grade 5,4,26,4,14,2,4,6080
STU4559,Female,Science,Grade 6,2.903511616,23,6,2,2,7,8934
STU4560,Female,Business,Grade 4,3.075674876,14,5,5,3,3,9312
STU4561,Male,Business,Grade 6,3.919364407,21,5,13,5,3,8880
STU4562,Female,Science,Grade 4,3.159717636,11,4,3,4,2,6275
STU4563,Male,Education,Grade 5,3.171134262,11,3,14,3,3,9273
STU4564,Male,Business,Grade 5,2.544926663,17,2,4,4,2,12418
STU4565,Female,Science,Grade 6,3.156411693,13,2,5,2,1,12043
STU4566,Female,Engineering,Grade 5,2.992601458,18,9,18,2,6,10418
STU4567,Female,Education,Grade 4,3.462456747,13,8,17,2,4,6935
STU4568,Male,Arts,Grade 5,3.638661382,8,6,19,5,4,5972
STU4569,Female,Science,Grade 5,3.015155955,19,5,5,3,3,6561
STU4570,Male,Science,Grade 4,3.191047976,8,4,3,4,0,8384
STU4571,Female,Education,Grade 6,2.055062824,16,5,11,3,3,10007
STU4572,Female,Business,Grade 6,1.882174085,14,6,13,2,5,9718
STU4573,Male,Business,Grade 5,3.546596095,17,4,6,2,1,7113
STU4574,Male,Business,Grade 4,1.752551543,16,6,1,3,2,6538
STU4575,Male,Arts,Grade 6,3.163668134,18,8,1,1,4,6579
STU4576,Male,Education,Grade 6,2.913172413,18,3,19,1,1,6683
STU4577,Male,Education,Grade 5,3.61567633,15,6,3,3,1,10636
STU4578,Male,Business,Grade 4,2.982412368,16,3,19,2,6,6619
STU4579,Female,Business,Grade 6,3.901126831,11,8,2,4,1,9777
STU4580,Female,Engineering,Grade 5,2.898050788,7,6,1,1,6,3239
STU4581,Male,Engineering,Grade 5,3.573174451,15,5,5,3,3,8565
STU4582,Female,Science,Grade 5,2.250881785,22,5,13,5,2,6134
STU4583,Male,Science,Grade 5,1.848981173,20,3,7,3,4,2143
STU4584,Female,Education,Grade 6,2.98589392,10,11,10,2,2,4919
STU4585,Female,Education,Grade 4,2.299701815,15,5,18,3,1,7675
STU4586,Male,Arts,Grade 5,2.970036751,16,3,14,1,4,9488
STU4587,Male,Arts,Grade 5,2.793402208,22,7,19,1,2,9448
STU4588,Male,Engineering,Grade 6,3.30257164,19,13,19,3,0,10981
STU4589,Female,Science,Grade 5,2.467813016,15,6,19,4,4,6573
STU4590,Male,Engineering,Grade 5,3.212326984,15,7,19,3,3,8434
STU4591,Female,Engineering,Grade 4,3.431974669,18,6,13,4,7,10369
STU4592,Male,Science,Grade 5,2.8971475,16,4,3,1,1,10765
STU4593,Female,Arts,Grade 6,3.239115538,21,4,9,5,3,9692
STU4594,Female,Science,Grade 4,2.510715548,17,5,7,4,5,10305
STU4595,Male,Business,Grade 6,2.808672295,14,3,4,3,2,8266
STU4596,Female,Business,Grade 4,2.328964786,17,5,17,2,0,7788
STU4597,Female,Business,Grade 4,4,14,5,16,2,2,5959
STU4598,Male,Education,Grade 5,3.614396939,12,9,4,3,3,6217
STU4599,Female,Arts,Grade 5,3.830059639,11,2,2,1,2,8504
STU4600,Male,Arts,Grade 5,3.60721947,17,5,9,1,2,4989
STU4601,Male,Education,Grade 6,2.66842038,21,3,3,1,3,10367
STU4602,Male,Engineering,Grade 5,2.232739334,20,7,18,3,6,8181
STU4603,Male,Business,Grade 5,2.787963445,19,11,4,2,2,10886
STU4604,Female,Business,Grade 4,3.237653437,22,5,0,5,2,7379
STU4605,Female,Engineering,Grade 5,2.854873622,11,3,3,2,0,7525
STU4606,Female,Science,Grade 5,1.882603197,11,3,0,1,1,6686
STU4607,Male,Science,Grade 5,3.373537478,15,3,14,3,2,6223
STU4608,Female,Arts,Grade 5,2.200895045,14,2,2,3,5,7800
STU4609,Female,Education,Grade 4,2.788830023,18,8,9,5,2,9296
STU4610,Male,Arts,Grade 5,3.871892178,21,3,4,2,6,7317
STU4611,Male,Science,Grade 4,3.024533369,16,1,10,1,5,8858
STU4612,Female,Engineering,Grade 6,3.538329518,15,2,16,5,5,6075
STU4613,Male,Arts,Grade 5,3.173409972,19,5,8,1,4,4893
STU4614,Male,Business,Grade 5,2.495548806,17,4,12,2,2,9854
STU4615,Male,Business,Grade 5,3.364658365,15,5,13,5,1,11076
STU4616,Male,Engineering,Grade 4,2.96838723,16,4,8,1,2,9173
STU4617,Female,Science,Grade 5,2.257084766,22,2,16,4,4,4991
STU4618,Male,Business,Grade 5,2.173168639,12,8,6,3,3,7569
STU4619,Male,Business,Grade 6,3.191634627,21,8,15,2,5,6610
STU4620,Male,Education,Grade 4,4,11,6,19,3,3,8123
STU4621,Male,Arts,Grade 4,2.461873155,20,2,12,1,1,5646
STU4622,Male,Science,Grade 6,2.52151432,15,8,13,5,4,10298
STU4623,Male,Arts,Grade 4,3.198898178,21,5,17,1,3,7357
STU4624,Male,Science,Grade 5,2.343036177,19,4,10,4,3,9340
STU4625,Male,Business,Grade 5,4,19,4,1,4,4,9305
STU4626,Female,Education,Grade 6,2.56716453,11,4,5,2,4,7571
STU4627,Male,Arts,Grade 4,2.750528834,15,3,4,3,0,5070
STU4628,Female,Business,Grade 4,2.597729258,12,3,2,1,2,10947
STU4629,Male,Science,Grade 4,3.467380424,17,4,6,4,5,11753
STU4630,Male,Arts,Grade 6,4,16,7,2,5,2,6792
STU4631,Male,Arts,Grade 5,2.648377858,11,4,12,1,3,5483
STU4632,Male,Business,Grade 6,3.433288715,21,7,1,2,5,10819
STU4633,Female,Arts,Grade 5,2.34704656,13,5,1,5,5,7592
STU4634,Male,Education,Grade 6,3.47963696,20,7,17,3,1,6034
STU4635,Male,Education,Grade 5,3.879180356,20,5,3,2,2,5605
STU4636,Female,Business,Grade 4,3.726178201,18,6,16,3,4,9737
STU4637,Female,Science,Grade 4,3.066412117,16,6,10,3,4,7340
STU4638,Male,Business,Grade 4,2.483593278,16,4,6,4,2,9577
STU4639,Female,Education,Grade 6,3.000385617,21,2,1,3,1,7268
STU4640,Female,Engineering,Grade 6,2.844555346,10,3,14,5,3,5293
STU4641,Female,Engineering,Grade 6,2.77665428,9,11,13,5,1,7459
STU4642,Male,Arts,Grade 4,3.103274926,21,10,13,5,4,4870
STU4643,Male,Arts,Grade 5,2.96672678,17,6,5,1,4,7742
STU4644,Male,Engineering,Grade 4,3.353921929,16,6,4,4,6,6304
STU4645,Female,Education,Grade 4,3.357172357,15,4,13,4,1,6217
STU4646,Male,Arts,Grade 5,2.968600718,16,5,3,5,3,9953
STU4647,Female,Business,Grade 5,3.216128642,18,10,13,1,2,7779
STU4648,Male,Business,Grade 5,3.660692625,18,8,4,3,2,3699
STU4649,Male,Education,Grade 5,2.734199723,21,4,11,3,5,7553
STU4650,Female,Arts,Grade 4,3.007946321,16,5,12,3,3,10351
STU4651,Male,Business,Grade 6,2.48582239,19,6,11,4,2,10662
STU4652,Female,Arts,Grade 4,3.239932066,11,4,16,3,3,8879
STU4653,Female,Arts,Grade 5,3.099253901,15,7,17,1,3,6397
STU4654,Male,Business,Grade 6,3.230434798,15,6,11,1,0,8258
STU4655,Female,Engineering,Grade 6,2.505570399,17,5,8,3,5,8936
STU4656,Male,Business,Grade 4,3.38278284,13,2,18,4,4,11601
STU4657,Male,Education,Grade 4,3.051011435,16,7,14,2,2,6107
STU4658,Female,Science,Grade 4,3.514748914,13,6,8,5,2,6923
STU4659,Male,Business,Grade 6,2.781133034,16,8,12,3,5,7978
STU4660,Female,Arts,Grade 6,3.341205278,17,2,14,3,5,6318
STU4661,Male,Arts,Grade 6,3.22251572,11,6,11,5,5,7381
STU4662,Male,Business,Grade 5,3.762325433,9,7,9,2,3,6920
STU4663,Male,Science,Grade 5,2.941845051,15,7,2,3,6,10556
STU4664,Male,Business,Grade 4,2.722561833,13,3,9,3,5,8306
STU4665,Male,Science,Grade 6,2.75310677,11,6,17,2,2,8382
STU4666,Female,Science,Grade 4,2.445839988,12,5,9,5,2,7743
STU4667,Female,Education,Grade 6,2.748464084,13,2,3,1,3,6365
STU4668,Female,Arts,Grade 4,1.829703788,13,4,2,3,1,10404
STU4669,Female,Arts,Grade 5,3.68438314,22,2,19,3,4,8930
STU4670,Female,Science,Grade 6,3.967023925,17,2,17,4,4,8612
STU4671,Female,Arts,Grade 5,2.92620735,9,2,16,2,3,10109
STU4672,Male,Engineering,Grade 6,3.219050698,13,6,4,3,4,7106
STU4673,Male,Science,Grade 4,3.082004554,13,3,19,4,2,11236
STU4674,Female,Arts,Grade 6,2.343470339,15,3,9,1,3,7276
STU4675,Female,Engineering,Grade 5,3.513129766,15,3,1,2,1,10068
STU4676,Male,Education,Grade 6,3.587725244,12,12,0,1,1,5770
STU4677,Male,Arts,Grade 4,2.479508175,18,6,15,4,3,7884
STU4678,Male,Engineering,Grade 6,3.16494471,21,5,9,5,3,10125
STU4679,Female,Business,Grade 5,2.868619361,7,5,2,2,4,8601
STU4680,Female,Business,Grade 4,3.594961003,16,9,3,5,2,10945
STU4681,Female,Engineering,Grade 5,2.958562222,12,5,0,4,3,7117
STU4682,Male,Science,Grade 6,2.972103509,13,7,11,2,3,9172
STU4683,Male,Science,Grade 5,3.91043941,15,3,12,3,2,5740
STU4684,Female,Arts,Grade 6,2.35729218,10,5,7,4,4,9237
STU4685,Female,Business,Grade 4,3.124025215,11,7,18,4,3,7825
STU4686,Male,Science,Grade 5,3.044325416,12,5,4,1,6,5582
STU4687,Male,Science,Grade 5,2.698192943,19,5,11,5,0,8223
STU4688,Male,Business,Grade 6,4,16,4,18,2,3,10957
STU4689,Male,Education,Grade 5,3.168274345,6,6,3,2,2,7897
STU4690,Female,Science,Grade 5,3.335886547,15,5,14,3,5,8727
STU4691,Male,Engineering,Grade 4,3.407301992,19,4,12,2,0,8270
STU4692,Male,Arts,Grade 6,2.839572834,24,6,12,3,5,8026
STU4693,Male,Science,Grade 6,3.620882125,10,9,2,2,2,6223
STU4694,Female,Science,Grade 4,3.520267223,12,5,7,1,2,8916
STU4695,Female,Education,Grade 4,2.938949805,9,6,5,4,3,6282
STU4696,Male,Engineering,Grade 6,3.469133405,15,7,16,2,5,11695
STU4697,Male,Arts,Grade 4,3.619967953,15,5,10,4,1,6054
STU4698,Male,Science,Grade 4,3.397547535,15,5,6,5,5,10673
STU4699,Female,Arts,Grade 4,2.582390205,9,7,14,4,5,4981
STU4700,Female,Business,Grade 6,2.953822637,11,2,3,5,3,7940
STU4701,Female,Science,Grade 4,3.237685217,16,14,7,2,3,7004
STU4702,Male,Science,Grade 5,3.126060251,17,3,1,1,2,6324
STU4703,Female,Business,Grade 5,2.627413598,13,3,10,1,4,9355
STU4704,Male,Education,Grade 6,2.856718284,15,7,7,4,3,9274
STU4705,Male,Science,Grade 4,3.17593331,13,5,18,1,2,5318
STU4706,Male,Arts,Grade 5,2.245392707,14,3,4,5,2,8372
STU4707,Female,Engineering,Grade 6,3.009665097,21,6,17,1,1,8621
STU4708,Male,Arts,Grade 5,3.348322362,15,10,5,1,4,8523
STU4709,Female,Education,Grade 4,3.141469018,16,3,18,1,2,7617
STU4710,Female,Engineering,Grade 6,2.571260645,17,5,19,3,2,6224
STU4711,Male,Arts,Grade 5,2.659243881,14,4,4,3,2,10726
STU4712,Male,Arts,Grade 6,3.743497616,12,4,12,4,2,8454
STU4713,Female,Business,Grade 5,2.531176598,19,5,11,2,2,5625
STU4714,Male,Education,Grade 5,3.59283392,13,1,8,2,2,11566
STU4715,Female,Business,Grade 4,2.689342357,24,6,4,5,4,3177
STU4716,Male,Engineering,Grade 4,3.565087053,16,2,16,5,1,5527
STU4717,Female,Business,Grade 5,3.270551986,12,4,17,4,5,8603
STU4718,Female,Education,Grade 6,2.825978517,17,13,2,3,1,7212
STU4719,Female,Science,Grade 6,2.116734883,10,9,18,1,3,8363
STU4720,Female,Science,Grade 4,3.19928385,20,4,14,3,2,7148
STU4721,Male,Engineering,Grade 5,3.090781568,17,1,16,3,3,7471
STU4722,Male,Science,Grade 4,3.206956389,13,6,8,4,4,5731
STU4723,Female,Business,Grade 5,3.269700745,11,8,3,3,6,8467
STU4724,Female,Engineering,Grade 5,2.342936469,13,7,8,2,4,6058
STU4725,Male,Education,Grade 4,3.196635903,19,5,3,3,3,8449
STU4726,Male,Engineering,Grade 6,3.371270337,7,7,2,2,3,9657
STU4727,Male,Engineering,Grade 4,3.365371344,12,6,8,5,6,9250
STU4728,Male,Arts,Grade 5,2.373471688,19,6,10,5,4,7694
STU4729,Male,Arts,Grade 4,3.577149374,14,6,10,4,3,5931
STU4730,Male,Engineering,Grade 6,3.214349745,18,6,19,1,1,6274
STU4731,Female,Science,Grade 6,3.277773986,12,4,7,3,2,6918
STU4732,Male,Arts,Grade 5,2.55214997,18,7,1,1,2,10637
STU4733,Male,Education,Grade 4,3.378546092,16,8,15,2,3,7431
STU4734,Female,Business,Grade 6,2.138042976,13,4,1,1,3,4498
STU4735,Male,Arts,Grade 4,2.575901564,13,3,19,3,4,6236
STU4736,Male,Engineering,Grade 6,3.633292141,15,1,4,1,3,9934
STU4737,Male,Science,Grade 5,3.354297219,14,6,8,1,1,8834
STU4738,Male,Business,Grade 5,3.145754044,18,2,1,1,5,10075
STU4739,Male,Arts,Grade 4,3.471856939,12,3,8,4,0,6219
STU4740,Female,Science,Grade 5,3.506596337,23,4,10,1,2,7926
STU4741,Male,Science,Grade 6,3.378957589,22,9,7,3,4,5017
STU4742,Female,Science,Grade 5,2.891286027,17,4,6,3,2,7089
STU4743,Female,Engineering,Grade 6,2.56097673,4,5,5,1,2,12331
STU4744,Male,Education,Grade 6,2.668293538,13,4,19,4,5,8255
STU4745,Female,Science,Grade 5,3.705293861,15,2,14,2,5,9965
STU4746,Male,Business,Grade 6,2.362250691,19,8,14,1,2,6857
STU4747,Female,Arts,Grade 6,3.245411702,8,9,6,4,5,7260
STU4748,Female,Business,Grade 4,3.246179562,22,9,7,5,3,9028
STU4749,Male,Engineering,Grade 4,3.734028567,17,7,16,3,3,11917
STU4750,Male,Engineering,Grade 4,3.244779571,15,4,18,5,4,6946
STU4751,Male,Business,Grade 5,2.788388134,21,4,1,3,2,11043
STU4752,Male,Education,Grade 4,2.796262206,18,9,8,2,5,11554
STU4753,Male,Engineering,Grade 6,2.997109691,20,4,1,4,4,6811
STU4754,Female,Engineering,Grade 5,3.566334627,17,11,12,2,3,7058
STU4755,Female,Business,Grade 5,3.403259929,14,8,11,5,2,7852
STU4756,Female,Engineering,Grade 5,2.45714435,19,4,3,4,6,7006
STU4757,Female,Education,Grade 5,3.139331413,13,5,18,5,4,8893
STU4758,Female,Education,Grade 6,3.412631717,11,5,7,1,4,4324
STU4759,Female,Education,Grade 6,2.881412307,6,6,12,5,3,4873
STU4760,Female,Arts,Grade 4,1.920012787,15,2,13,2,5,9508
STU4761,Male,Education,Grade 5,2.901763442,17,7,6,2,5,12280
STU4762,Male,Education,Grade 4,2.25742515,15,6,0,1,8,10094
STU4763,Female,Arts,Grade 6,2.178272528,12,2,10,4,1,4908
STU4764,Female,Science,Grade 5,3.53258295,10,5,16,5,1,6031
STU4765,Male,Engineering,Grade 6,4,17,3,16,5,3,7047
STU4766,Male,Education,Grade 4,3.682142727,23,2,14,5,4,4871
STU4767,Male,Engineering,Grade 6,1.694703499,13,7,9,4,5,3094
STU4768,Male,Business,Grade 5,2.913493655,16,3,15,2,0,9089
STU4769,Female,Engineering,Grade 5,2.705155797,16,3,4,1,5,4850
STU4770,Male,Arts,Grade 4,2.264538835,14,0,1,4,1,7132
STU4771,Female,Engineering,Grade 5,3.232429372,17,7,6,1,2,5497
STU4772,Female,Engineering,Grade 6,2.907603128,18,6,2,3,2,9673
STU4773,Female,Engineering,Grade 6,2.417955205,15,6,14,1,3,7340
STU4774,Male,Science,Grade 6,1.971827378,13,4,10,3,6,6567
STU4775,Male,Science,Grade 6,2.695541935,14,5,0,1,3,11531
STU4776,Female,Business,Grade 4,3.003953522,12,3,15,3,4,7800
STU4777,Female,Arts,Grade 6,2.940791607,13,10,10,5,5,6929
STU4778,Female,Engineering,Grade 4,3.531391168,8,2,19,4,5,7970
STU4779,Male,Engineering,Grade 6,3.168992017,14,2,19,5,6,9977
STU4780,Female,Engineering,Grade 4,2.827685645,12,3,18,2,2,9474
STU4781,Male,Engineering,Grade 6,2.591386205,10,10,6,4,1,8602
STU4782,Female,Science,Grade 6,2.114536721,10,5,17,5,3,6919
STU4783,Female,Business,Grade 4,2.45436207,13,6,9,1,4,5752
STU4784,Female,Education,Grade 5,3.679160406,14,5,7,4,6,11211
STU4785,Male,Arts,Grade 5,3.432336485,14,8,1,1,2,9307
STU4786,Male,Engineering,Grade 5,3.144384117,7,7,6,5,4,9840
STU4787,Female,Business,Grade 4,2.752965354,14,0,7,4,6,11021
STU4788,Male,Education,Grade 5,3.620509894,18,9,18,5,3,8796
STU4789,Female,Business,Grade 5,2.49444181,7,5,5,2,6,12044
STU4790,Male,Science,Grade 4,2.500160213,10,6,0,5,4,5620
STU4791,Male,Education,Grade 5,2.953261256,23,5,10,2,4,7880
STU4792,Male,Business,Grade 5,1.908430511,16,5,19,5,2,6877
STU4793,Female,Science,Grade 5,2.480261619,12,2,3,4,5,9555
STU4794,Male,Business,Grade 4,2.881885653,15,5,11,1,4,3308
STU4795,Male,Business,Grade 4,2.769383002,22,4,8,4,3,5126
STU4796,Female,Education,Grade 5,2.505872499,11,2,7,5,4,5296
STU4797,Female,Science,Grade 5,4,14,6,5,5,1,5310
STU4798,Female,Engineering,Grade 4,3.68163012,17,6,17,5,2,6755
STU4799,Female,Arts,Grade 5,3.857300792,10,5,18,3,4,8903
STU4800,Male,Education,Grade 4,2.950477853,14,3,19,2,2,6721
STU4801,Male,Science,Grade 5,2.755707006,15,4,17,1,4,7026
STU4802,Male,Business,Grade 4,3.800831729,9,4,0,2,2,8536
STU4803,Male,Science,Grade 6,3.042603181,14,4,8,5,3,12445
STU4804,Male,Arts,Grade 6,2.469755155,9,5,12,5,4,7906
STU4805,Female,Arts,Grade 4,2.504484573,15,5,11,2,3,7347
STU4806,Male,Engineering,Grade 6,2.837786146,17,6,17,2,2,9099
STU4807,Male,Engineering,Grade 5,2.988989746,9,3,6,2,4,9730
STU4808,Male,Arts,Grade 4,3.040730514,13,7,10,3,3,6569
STU4809,Female,Education,Grade 4,2.908207657,23,4,17,2,8,5330
STU4810,Female,Education,Grade 5,4,15,5,9,5,2,7192
STU4811,Male,Business,Grade 5,2.323439501,22,4,7,1,8,11856
STU4812,Female,Engineering,Grade 4,3.33635563,17,4,13,4,5,5959
STU4813,Female,Business,Grade 5,2.761273636,20,3,13,2,2,9415
STU4814,Female,Engineering,Grade 4,2.980607256,22,1,12,2,3,10493
STU4815,Female,Arts,Grade 5,3.470247714,11,2,6,2,0,9787
STU4816,Female,Education,Grade 4,2.108625608,19,4,14,1,3,7849
STU4817,Female,Education,Grade 5,2.527064878,13,3,5,2,3,4704
STU4818,Female,Arts,Grade 5,2.933170307,12,3,11,2,1,7824
STU4819,Male,Business,Grade 6,3.738125887,19,3,10,2,1,4592
STU4820,Male,Business,Grade 6,3.735489855,17,4,17,1,6,6885
STU4821,Female,Science,Grade 6,3.638650719,16,4,3,4,0,7752
STU4822,Male,Engineering,Grade 5,1.903306096,9,7,3,5,3,7828
STU4823,Male,Business,Grade 4,2.475115415,15,3,12,1,6,7227
STU4824,Female,Arts,Grade 5,2.495682435,10,5,6,2,4,5090
STU4825,Male,Business,Grade 6,2.972382377,12,2,18,3,3,7491
STU4826,Female,Education,Grade 5,2.073486734,9,3,3,1,5,7650
STU4827,Female,Engineering,Grade 6,3.548948268,19,6,0,2,3,8898
STU4828,Female,Science,Grade 6,2.002806213,17,6,7,2,2,7488
